alpha_best_1,alpha_best_2,alpha_best_3,mse_w_S,mse_T,mse_S
1.8786845388504856,0.8459795302058626,2.0625393510560954,1.1097773172129228,1.0319127500636947,2.632525957031328
0.00017796526945532945,0.9209758480424726,2.093223307341648,2.1956882310985644,1.358585638889259,3.6275615697641346
0.0002026513343196789,0.9762749631422255,2.077688097717582,1.1342051513821716,1.006298502874746,3.049612759019773
3.9840173998086526e-05,1.0446869722375924,1.975403053127032,1.6353675465643178,1.2339037839094444,2.7972675684337704
1.6118942152519002,0.9857335594072301,1.96272457494692,1.2117581552246404,1.125504612165331,2.144054308231003
0.05339132351980651,0.9266477879190684,2.0701696608253113,0.9237388104488352,0.9826687864317039,2.6065353735949204
0.0018010541936894792,1.0644365369775202,1.9826543328532593,3.5717899320390663,1.8811170149432663,5.859712034094862
1.3732446531958134e-05,1.0392818915920152,2.020232075916643,1.5046669824514902,1.134926103780744,2.589334275293366
0.00048810476710495817,0.9211445772247364,2.1235325842265818,1.346363483999592,1.183941894172402,2.055697000621825
0.2599856946830063,1.0305918191998524,1.9680229532858182,2.2342882067803402,1.1633559628519397,4.834740043791657
0.12623114560742357,0.949504926826844,2.0177878547032995,2.04208848573868,1.4154513836911946,3.3368911228366813
2.367300943060446,1.0804729377641447,1.8617748100613196,2.336221344050555,1.4072960587114403,3.8165850679897497
1.965635948975432e-05,0.9437295523361153,2.070513315712383,1.151586838592496,1.118720957308854,2.1498591579311634
2.206058075893027,1.0794384592814352,1.7835684902362037,1.1092730633025703,1.0780548125853497,1.8456398219472716
0.0010628720337642868,1.0378851250761796,2.015359134814518,1.5545909693381816,1.2597147949824643,2.98502355491522
5.067547516885955e-05,1.03046267829217,1.9988748375624141,1.28366488166897,1.097611645010338,2.643031932098005
3.83477424570431e-06,0.9657958596351408,2.1141609287009056,1.170457457461629,1.0772753358176594,1.9592352412340186
3.992849300055812,0.983381560816374,1.7506772807295612,1.3786539033527752,1.350260723775181,2.7729332772376885
2.64221305118521,1.1056566055123103,1.805818557083651,1.9410483977201938,1.4299360951351046,3.1893262839724357
2.1788454004770803,0.9846431168831903,1.8810293754817295,1.1889276288433808,1.0722241947612623,1.7919065783131105
1.8100603819437324,0.9077889019097327,2.060943838392814,1.2045149636704937,1.1354190827622004,2.332957326220222
0.0015842042441495119,1.0507327693216573,2.0198052681894905,1.6328548175811501,1.1944811436749065,3.838038418044453
0.0016005732483081233,0.9789030085398591,2.0817725219623826,3.64322804869096,2.4226540440401276,5.395934918374519
3.0873847337766303,1.0479410736649692,1.7766349933804788,1.0760027034774267,1.0354758087814913,1.5610168112406473
3.293844847688882e-06,0.9760476821759533,2.0988372176996526,1.1021518891455422,0.9489926701141358,1.9253484649885217
2.9716996733911713e-05,1.0348579400829845,2.025939503370726,1.1031961684475726,1.0439173708435356,2.4700952128152887
1.3341233027175927,0.8125864906559401,2.138687935238042,1.3617977035238347,1.0934839278733453,2.529734122863255
0.005438906984065047,0.94471770608673,2.0575812708659376,1.16476661333644,1.0414718457652947,2.4408423153086467
2.464211105597178,1.0827163500842278,1.8119849242829589,1.0800756061687857,1.022771588208604,1.9871985269858174
2.0351285380489905e-05,1.050103431979807,1.9862099924204777,1.627671192323372,1.495307330911855,3.4292209281663935
1.9830010992155216,0.9391028267834768,2.012884116896894,1.3365722274004324,1.4385039947316327,3.1844716750547613
1.5675222746488267,0.9767872005711621,1.9992065109126465,2.3070717094600144,1.5571261990261196,4.0343344714925005
0.0003777289546843935,0.9255769348268322,2.04652860549393,1.6221572585529898,1.317082753029071,2.884119944606752
0.00015465343505388835,1.0049381831260167,2.016823990148606,1.0838655132577668,0.9432643089810764,2.4476541744381195
7.898309325462833e-05,1.065721932251261,1.9840002061413353,1.5160102868012832,1.2866447167778043,3.052205277825784
0.12822774401986928,1.0028266895013587,1.9889873306948258,3.1501435587008646,2.5483491936892406,4.24672757555791
0.8083657549478679,1.106398714682014,1.9239542158520577,1.2113479632171482,1.1165218657002276,2.360796319139524
1.1812933098557594,1.043669007579964,1.9655150231233172,1.2428766311889312,1.1499842727756744,2.1708672292917273
1.8146345799089652,1.0591847875978178,1.9290120849500354,3.127799719459409,2.029538183394,5.109442423899314
0.948459964259938,1.0877856057462683,1.9172276817602794,1.8271945207782174,1.2245902629446335,3.508948276379462
2.302990418924674,0.9159993936002674,2.0065497625399393,1.3316947863869864,1.069772312378532,2.3591229346926292
0.00023936983673614317,0.8942685417194343,2.150557389366505,1.0079494080665075,0.9527031224837211,1.8500551539356063
0.2875825297272591,0.9636045279376392,2.0562911423415335,1.26618639969467,1.0719533527331302,1.9342742376238118
0.00024931747793180675,0.9819437451477278,2.0603691904918158,1.2018415326318188,1.1343906585177503,3.025619576204132
0.00020793770754427886,0.9799988238502031,2.072787125934893,1.0588182462638986,1.0415367651027145,1.6728153758362292
8.02913003010242e-05,0.94190866214158,2.118495933255673,1.1070510937567488,1.0964747302647828,2.1671232554236295
2.6304162740661963,0.9785275825507473,1.8788495152046338,1.1134830404630234,0.9985807692790575,2.346551479445741
2.693973168296678,1.0010241822005101,1.8638486943040298,1.4499197070675574,1.3248799859688272,2.7357888624601068
6.038023007751657e-05,0.9966700896054217,2.0350793232160234,2.061345356767506,1.1880763834533523,3.0423640829184944
0.0034766136148091775,1.0570232830072388,1.9425319735273727,1.2667004244732725,1.0574300412864182,2.909099755246477
1.4243319303275672,0.9438004090020167,2.004218699283044,1.301113527050089,1.1837108070862432,2.2261089634086346
0.10575583502071291,0.9537301094401024,2.030122816537385,1.2478637009214426,1.0958795513057544,2.8198247309777624
0.8423464811999297,0.8606172376317637,2.0785767856384942,2.372848725734497,2.1693081709317705,4.441092539504446
2.454466660921525,1.0305362392680073,1.8756613479938662,1.2147062917175477,1.0741510503556109,1.6678467759865123
0.051827722095154134,1.114925892216755,1.9389787476669746,1.3754905103949555,1.152842524360263,3.5108261498250277
2.216245764738982,0.9545918208114299,1.9383644291424265,1.8072182716039205,1.2583741709626888,3.9639319908299484
0.00013819256965558256,0.8879385049548032,2.083073765349591,1.2123689890872376,1.1785917571894355,2.18040941616154
1.671765454970762,1.0757759954976691,1.9019592982380527,1.1236206739090921,1.1861633423821203,2.2496377130495175
0.10325253977678248,0.8965172226568161,2.0977685725348523,1.4175857675067614,1.6265997193583486,2.6455811937799747
1.3942927809858292,1.060496823335436,1.9373918777845203,1.1720664380778605,1.0179814094327881,2.7091036152448416
2.444861066812481,0.9657865356093527,1.9131452794824557,1.576222943887616,1.2390321773946085,3.283022923881476
2.6418693806618334,1.0373880561788476,1.8812951291843345,1.2416849506558583,1.2321064453711912,2.9027886628191717
1.445611338210432,0.8525909923276382,2.0570051362146997,1.199175075943419,1.0832486338512461,1.6347453651055495
9.075250668911074e-06,1.078463282655672,1.9772011454750553,1.470818506740259,1.4772898853789862,2.6490706604711276
1.2600860599680528,1.0846805486118611,1.8906586050894023,1.6884872048886206,1.0652833187681627,2.504692106639065
0.090308793132326,0.9205109780362278,2.0409587668171127,1.1337537284628312,1.0869556758182617,1.9725299879451261
2.1891459517735723e-05,1.0953297971128926,2.0065636693334423,1.76219092661604,1.2606273836486765,3.141741502201281
0.4657637492249405,0.8783131430316324,2.091585792491447,1.1586290016586067,1.0764550793097591,2.8509812680038857
3.846327274087912e-05,0.9417264083576692,2.0988025337389984,1.2367745004267525,1.2221763406636637,2.1697458329961266
1.2642025806889754,0.9220859594044667,1.9809486280778041,1.2294932259978573,1.161954129683847,2.161780880709019
2.3937240959047115,1.153992472823717,1.7663124199710103,1.839152781802165,1.3409769473706947,3.2799085874589364
1.890864775253873,1.0714209886148383,1.8697698892123624,2.09751658204642,1.3733353877465606,3.184624742770354
0.604987256629281,1.0039256862325847,1.951758086993567,1.152128404774903,1.0942161598520574,1.750826475816931
0.7778298750404649,1.0839033956919109,1.9345659076884956,1.625605758309814,1.06010865526455,2.721311314720513
1.6481817436883104,1.005434900656258,1.9086500251873975,1.2982186443395523,1.1371745586063142,2.159511210279769
3.0706250536370745,0.9576322969097586,1.8696500563606993,1.4971938920248136,1.2251111133491208,2.85387596534443
4.983846476793894e-06,1.0093394210853457,2.0675961547887844,1.4045068243157148,1.1541658555066736,2.511168218692457
0.011552882522002771,0.9279206971586775,2.0335932224716617,2.3577970171596263,2.2210282975946765,4.2827373590469
2.406998947384809,1.0984997073233864,1.7738416527515743,1.2560946804138111,1.2036606679420123,3.2649006757818486
1.962690770795778,1.1047408894976511,1.867964503785869,1.8045085627012596,1.38191143011641,2.273990855968318
0.0004446143125338476,1.0939091488173167,1.908766318183589,2.2325146878981603,1.3202475834805054,4.608819898294063
3.817813115114703e-06,1.0355564518886122,2.0355559637662903,1.254674950433618,1.2142719097999988,2.3155648577133494
1.7100270493284322,1.1164116152977437,1.8727551145067025,1.5924363677470736,1.2905918690244456,2.4987513546427755
1.9229889676831438,0.9977667010787403,1.9475558660429313,1.5815056869983883,1.4664224624933733,3.5232950475194302
2.16399526181656,1.0300400062416577,1.9287014493019095,1.005144714743693,0.949544889033134,1.9242067034990724
1.8442184688024308,0.9459811096907891,1.9715033067180827,2.0140541673313224,1.600321511947957,4.6043127329850675
2.28177639272626,0.9843860436347449,1.9337911768937799,1.0941763051948115,0.9909226832763998,2.592003679205466
0.00014070530608659344,1.1165448097736594,1.9528619032064594,1.5649882920189984,1.2861195849319997,3.1632631636587902
0.923574964404863,1.1746453693199213,1.8271956903655573,1.2193081119990745,1.156071751420631,2.3680089420282138
8.998060349747869e-05,1.1059541561460366,1.899084838952378,1.2494101531820367,1.071063548797506,2.2719889963482065
0.00010455322965779681,1.0004115961352664,1.9948052367129452,1.0975275538929394,1.047593977087886,1.8907726336740425
1.5033153175040739,0.9565938271571932,2.0087504289052123,1.3078921335141467,1.2161544884559994,3.080723910065058
0.00014164606025006713,0.8971035858116426,2.1333357950314484,1.3482271143932392,1.0256857827907415,3.2426425641105916
1.5112831973695688,1.0311485361331643,1.967630330922293,1.1729357618399516,1.1490910883331662,2.1274920229374854
7.309798825221947e-06,0.8549290157870035,2.1484100276748603,1.1936376718585198,1.182300739675914,2.782079158332802
