alpha_best_1,alpha_best_2,alpha_best_3,mse_w_S,mse_T,mse_S
6.15461731508012e-05,1.0327646054458082,2.062731360497161,4.347278220736374,4.313174996133177,7.0780241115593165
0.0015629274439498094,0.9599856097593794,2.035922808320148,4.5296517739462,4.537140870225354,7.506175899007412
8.220971773494003e-06,0.9101283721889579,2.1211501953756,3.5305191474389677,3.433381959833574,5.782005231283584
0.8263869210500535,0.9145525470236101,2.0071716631319605,4.557136595537395,4.565630918356616,7.160670136479604
2.60722568918069,1.1309425388967413,1.7763911725818693,4.232913937878762,4.31222201388667,6.283652652573975
1.7345828145329658,1.0354960062753962,1.9180438372531294,4.214919436625018,4.226168692032233,6.834941326781822
1.0558382104070678,0.9631697800424062,1.9823099584186494,3.4730035413863747,3.327979830902238,5.16407708920651
0.12670828305297266,1.0565901203527779,1.9708148690501788,3.7194134935798355,3.74792442517734,6.082986820635009
2.495025329727724,0.972740997472669,1.8884310602675662,3.681286711271784,3.619903594634142,5.79022310853899
3.133894725540795,0.861293308908362,1.9390709484351771,4.004307211447917,3.96752560876318,6.743038835625943
0.0001164080008202316,0.9929957996633049,2.080660636136802,3.412239488736517,3.3667324960468004,6.161176651930831
1.1648472657960818,0.9711622355697276,1.9926994195380838,4.041109260565604,4.073616006721542,7.359955968092543
2.1500182160987302,1.0370615340970264,1.8483102282982948,3.4424608410096824,3.4578054839115433,6.136331771446467
0.17490213360523657,1.023798701892018,1.9940178970394338,3.926496578990789,3.911298356790633,5.944283943247336
0.0007881361566544167,1.0665936918065566,1.9317266301506977,4.227505303902876,4.231238148039569,7.059337008194609
0.6724206969419084,1.1261080623363815,1.9442876466618615,3.5419325854571815,3.5437144129276366,5.904407425253754
1.970230733148919,1.1340693094263241,1.8474610580326072,3.616755315464482,3.6335019435783082,5.884675742734932
1.7894026085639492,0.9554070733656296,1.9805971497028716,4.394581903874046,4.366264360241148,7.820177068919268
2.164976270140918,1.03747891558734,1.9144354355383162,2.9297995612769445,2.965081682736907,5.107143035045585
8.381161762466348e-05,0.9317496183024521,2.0123316715461326,4.838208861594048,4.719113558280511,7.923651144442174
0.8549816151223296,1.0351599519195862,1.9268296912093281,4.09300045088706,3.554366668392905,6.024215767213085
0.00012742059195327573,1.051493477389313,2.016771959642497,4.155941606867246,4.14159744042815,6.845041471730149
2.3941569054778853,1.0684178796597084,1.8676463254306919,3.3103311275895346,3.286222000755852,5.707399755681461
1.9328706280057164,1.1098700309913405,1.8449142271128252,4.386538189972166,4.3858718233519065,7.529734821013795
9.611934738716307e-06,0.872095693863114,2.105843608996669,4.473479006051314,4.3578186020816245,6.988246016124396
4.5426504808556605e-05,0.9801923892387567,2.0130156870034024,3.752354643696047,3.7498951931501017,6.96134115130516
7.366068523972989e-05,0.9260513943153128,2.100979593333924,3.8643112889394913,3.8287173286362814,7.208061631961218
1.495956767485126,1.008898456508129,1.9923602168119285,4.067327341636905,4.1067898373202665,6.199026708089162
1.4981494442170025e-05,0.8898837552573416,2.1287565068774574,4.6699451960516996,4.70776553841915,8.023245710280534
0.11362540335048024,0.9650822549014308,2.0248794257112803,3.213743354892805,3.1603333951999732,5.401435868433814
0.00010566047950838877,1.0712937960572648,1.9539477385826285,3.9159205161819703,3.8514670269580753,6.10331440645326
0.0005240602662105933,1.0738705871926841,1.9386229669837765,3.2267146121683745,3.153148644581792,5.559816060155051
0.00017579024050566215,0.999818387562799,2.0644511383575868,3.49829102757409,3.403719671058498,6.2597227323350655
5.0538365515210367e-05,1.1128215440026898,1.9423007767932279,4.043242104473157,4.011339296973851,6.643929057762729
