alpha_best_1,alpha_best_2,alpha_best_3,mse_w_S,mse_T,mse_S
1.8786845388504856,0.8459795302058626,2.0625393510560954,1.688296970766185,1.3876421305104598,2.7673393086553078
3.24437536913661e-06,0.9523509518843946,2.077848168858548,2.451221061861958,2.0116527337134245,3.7624102242166337
0.00028108020079397575,0.8820965646154809,2.171963299360593,1.61396628346839,1.6735589625073757,2.5026477230158903
1.4693369156749077,0.9912626066632607,2.027014069713385,1.9620520599062308,1.8434958399998815,2.985760722271083
1.8029571014541233e-05,0.9572599664926464,2.0067373286421453,1.9063583739571128,1.8746499830753154,2.9695414703494514
2.503238927054573e-06,0.8911149184844652,2.107804879236566,2.53947560400681,2.419478186043823,3.6654786325714928
9.693264018034383e-05,1.0326252939622165,1.9842493117635904,1.9007885742141857,1.6034840534300796,2.5816299888513776
0.0001193559344937398,1.048289906512621,1.9793006376847193,1.6656757847180124,1.5395582965109122,2.4472318352845828
0.0001079764061957234,0.9861242043044488,2.0472907923055255,1.7782511390431672,1.639124858580326,2.715543067551571
1.1051261135927117,1.0688580585412313,1.9264932158727344,1.4236815690515445,1.5246103116597647,2.1344353826982525
0.0056343807741451755,0.9908365379519507,1.9680343934321267,1.9465729166989827,1.7944004305300603,2.849308221201114
3.172868417483584,1.1108982494089017,1.7081216387310831,1.6150206193237864,1.8624509337132882,2.5195611962734565
0.8516929040939974,0.9800647898569508,2.0271315585267264,1.9075335933448136,1.58760518154096,2.647262258428669
0.00011995077223405371,1.0516597246036494,1.9690051925736254,2.012222105461009,1.7522830104347977,3.242222101225852
1.5121614392728797e-05,1.0087192482953646,2.0117383288702197,1.7192046121811482,1.6425575428312194,2.3569435590775427
0.0005768511681940563,1.0981575464348992,1.969163131046107,1.9917352756599955,1.586988292686582,3.225895929603052
6.418176653919796e-06,1.0581336070085259,2.0274487172744364,1.5740715561725045,1.4456077010191901,2.2297252469607396
3.626103971197021,0.9872538212032871,1.7727803012923413,1.5614896960292677,1.326079540900156,2.28269349497443
2.444048216515893,1.1015552152229857,1.8524338152746755,1.4454568371346668,1.4002051227607253,2.0559844619201044
0.0008120811290535926,0.9636663560175858,2.0343196505741403,1.614457113295268,1.6071253055445882,2.500481516215612
0.001644725452730434,0.861974055083909,2.1516010730350503,1.6839316399076831,1.4379780053165798,2.476145603018339
0.8938529185043014,1.1112884962103597,1.9692704123226257,1.333490073098949,1.2706039767341608,2.074685983141558
1.2310412403945868e-05,0.9659832376221197,2.041243518050353,1.6489967474438838,1.6679359371772913,2.3329282802101114
2.4106961812109278,1.0263492995414234,1.8680179285630363,1.5790393251279018,1.4859327138105773,2.467479167558109
9.636309016121939e-05,0.9451094254167265,2.1050800782493866,1.6527566922782646,1.4593500397323125,2.6550930011375296
3.81501840580516e-05,1.0621386486907458,2.044329358324542,1.5511627411487732,1.6246377893844257,2.251721623575299
0.02289754931546697,0.8991867010801626,2.1833394832239392,1.6473245056899841,1.4736588588479858,2.7333276013609793
0.00017122803257232228,0.907565462551716,2.0780798629388237,1.4501924677269658,1.5366521020503974,2.0254908730768117
8.596757047913328e-06,1.0743540105202265,1.942757267273257,2.2502558923990934,1.8810070453705636,3.248769413982195
1.3835460191798565,1.0369750337499761,1.9436207048618963,1.2945613528844493,1.3106869198605322,2.1458548596235887
1.6930381432280222,1.0499322087578928,1.9203412647810831,1.8934015193341585,1.4461054825394999,2.5056759471752366
1.6451903737450828,1.0676584949114831,1.916873643848286,1.4654538860369724,1.3720689851261678,2.0638459204221067
1.6257537802149347,1.0550564987481372,1.9136433028982718,1.6455707235526575,1.6870075578281998,2.242291438126541
2.4083279515992647e-05,1.0677342687457487,1.9708638927847986,1.595777117220745,1.4281351179600932,2.2843963166693313
1.9015998518596438,0.9375627144428639,1.9715365319038574,1.546031486392699,1.6870883539689834,2.134051751540532
