alpha_best_1,alpha_best_2,alpha_best_3,mse_w_S,mse_T,mse_S
8.341172614151956e-06,1.0152257704230763,2.0248575187050526,1.2634634266329396,1.1847120008616356,2.139293357965974
0.3520899748395317,1.073640774399318,1.9831937128333128,1.2520783631111676,1.1246995619175288,3.0242597502849473
1.1281396556226146,0.9258754073834531,2.030344506044928,1.0452998320304536,0.9883903321095812,2.66631476555493
1.4773019416624276e-06,0.8698587358986926,2.1403708915256767,1.217363059391457,1.0811387816623124,2.1934268902713074
2.3929704000152436,1.1801566639464425,1.7653144891027917,1.2289131248258727,1.1058507696484068,2.159408216658117
4.422102017283448e-07,1.0022809939162256,2.0411373622678175,1.6645875330501567,1.27796344895314,2.9804226107329623
1.478413248278605,0.9626622802634053,2.0216111894926394,1.039357031434538,0.9564474285754131,1.785125357395064
6.332189756115341e-07,0.9861986277242072,2.0769601158720064,1.6907903042831873,1.1739630234422915,3.249268356064243
4.801818945833155e-06,1.000348952331234,2.034563292394757,2.181249337502316,1.5653081287060595,3.649593015917531
1.502731987638173,0.9938252424713319,1.9744923504075882,1.2064767724971044,1.144605623083216,2.5495680734433037
0.33986448990500756,1.0209141870039713,2.040617264410524,1.119760304895111,1.0533614163912652,1.897136441417875
0.6073796032646614,1.0551108726648226,1.9440370989766445,1.4000701197194836,1.1903432232206241,2.7332642368744033
2.1578321230525472,0.9367928700581925,1.979885704769106,1.5147298922531138,1.21943036095896,3.1745488001058884
5.078414226332835e-05,1.1452884987967995,1.9164089873333587,1.4037340176906277,1.1895631013034278,2.856152574374328
0.4027031997986528,1.0213152022524747,2.0313152073267915,1.1908576559015487,1.066587770351063,2.084079651603247
1.5123871543970333,1.0331791871407567,1.9445531299856629,1.5053779251774828,1.0893772745467536,2.629696391263116
0.5209557898398886,1.038354984739772,1.9909947789053715,1.3095558779588536,1.0491463990062238,2.620029919024727
2.7321327815632346,1.098223110364138,1.811792953630773,1.2836841134090777,1.1253686377490963,2.524943950807754
2.0337506039904905,1.0868525342705473,1.8786608749694742,3.1019768504936356,2.528576469561943,4.412773995464688
3.17663221234332e-06,0.9253548313253948,2.127598995609099,1.3389670846287507,0.9962712073750858,2.5190942957196323
0.6806382323305546,1.1627904637380855,1.9058121378318738,1.2092308519805295,1.1223118552003901,1.6076600148818834
0.9194558819322545,1.0521351793568434,1.9423758276005265,3.072059967849252,2.183802002633509,4.137300409610702
1.755517809772715,1.0246469416186,1.9336337758638602,1.6037616540489659,1.7755404385909663,4.638925017564692
4.495711595311244e-07,1.0390071228379452,2.015596024657232,1.4694520090130796,1.3843390514605283,3.308957152872923
1.188020905929833e-05,1.0052220421061235,2.0290521564309154,1.2712138244775313,1.0415865094568062,2.263324441906388
3.3832716307557076e-07,0.8729253097299374,2.1846769673750823,1.2602790100358765,1.0912198361197887,2.4157057178114045
1.0119139163352346,1.1079887208689296,1.897882472975572,1.0076905284954656,1.0019256415314264,1.6961425701904682
2.468304407314152e-06,0.992923570771385,2.057878174595934,1.0816996948455977,0.9711869272494729,1.9539706652857702
1.6000172439741738,0.9693529116164764,1.9901599148466296,1.099931687312818,1.16075693859763,2.0039035082559544
0.9912184014504273,0.9077132671540502,2.0604107053184126,4.784093748582995,3.288275851019331,5.764574967111589
1.8822122236138394,0.9994669232768919,1.9371978719608325,1.052787531849553,1.0550050468962502,1.7757172758844566
2.4136548288946913,1.0026371190035852,1.8866925922730016,1.1777066349739225,1.10959876855192,2.238996574839042
2.7765759272410695,0.9497640522223456,1.885642954324847,2.9651200945803664,2.2806509234122943,4.768329554849179
1.0836561430651712,1.0267024076311826,1.9780482933272878,1.1192294355641876,1.0122489713290033,2.194719856180849
1.8985263105868698e-06,0.8449942389225371,2.1976674743164386,2.0514842487205263,1.1062054885130916,2.433154441847196
1.7313848986923869e-06,1.0983120593759972,1.9531358244792068,1.6428940851204679,1.2839859618895058,2.7193719382584356
4.186735330853923e-07,1.0509644775330143,1.988859092580601,1.0949358790571289,0.9607342560464226,2.3300258294060288
2.223083230454114,0.9756535530255692,1.9586642330410746,1.3357388710367843,1.1608306653723737,3.310094782163497
1.9240329836703889,1.0098982592632209,1.9512781898739535,1.1994877546930445,1.1124696564460566,2.239728596092462
9.034060919963622e-07,1.026324959868455,2.104540488597014,1.9045675666486972,1.2620118820440585,4.094879058249045
1.752995567115014e-06,0.958548906981424,2.13172285523079,1.631497362878449,1.2007247235939895,3.9038108936522504
1.1508695415067896e-05,1.0430526434568015,2.0339419984697216,1.7500092969256966,1.3090356093083113,3.60418589615376
1.957438328659402e-06,1.0217951634634728,2.0303302764981743,1.2831024418863912,1.1602451737307211,2.7114070657596105
3.457597041861267e-07,0.9889877685037846,2.07986642527575,1.3599614048217519,1.2335336469633749,2.696625170159842
3.0682560672139333e-06,1.053352883303196,2.015900844917164,1.0820792558734802,0.9636579891325339,2.1740759125606237
3.3211254662297087e-06,0.9423045603639757,2.1223156889342176,1.267212996840103,1.0204247855204616,1.9381777766568034
2.2586974812178777,1.023525797984549,1.889383730329339,1.0834093020529498,1.0530673267813755,1.8669118823069215
0.36180278847074204,1.057136896343068,1.9729948971737803,2.3204777552011486,1.193623534226856,4.5394458970331755
6.839324961182116e-07,0.980390315269513,2.091740004345221,2.1064053045960827,1.4171883048769045,3.2428242832760823
5.302736170595943e-06,0.9590515012044414,2.0930808344333665,1.6935392564785938,1.2743769157617284,3.32717633956915
1.4755034415693766,0.9070530248201267,2.035800678379042,1.3001337603304055,1.1651846307324472,2.43999768753873
4.738608716660676e-07,0.9529758238374822,2.088433801946687,1.3562510777142207,1.0773785601982009,2.5531036471484057
1.6915174219607e-07,1.0298628366116462,2.013486709437887,1.0747317998335546,0.9403494544542111,2.0326601637666446
1.5921248388915028,0.9291511701134941,2.013872073716348,1.147245210978273,1.2028908970970735,2.7805585344229344
3.497321469578344e-06,1.0566038504364206,2.006425639069637,1.5684438161446395,1.1385772994356411,3.271330153084118
1.4550069175168579e-06,0.9896441976928363,2.1105916851292177,1.344599649580258,1.0466898775720865,2.216432261676534
4.959027433536038e-06,1.0639249423355819,2.0514941081078755,1.161283497101565,1.0054695250424692,2.5948753728196934
0.0001640245616255499,0.9649913051174096,2.029823657076521,1.6235256302297247,1.2687601195800768,3.0498245481093536
2.7495208542799505e-06,0.9770443969351622,2.0508684269228317,2.254147327461563,1.3413888300850583,4.621241601902802
2.177020901601528e-06,0.9570684126601708,2.083392168986957,1.273337715410119,1.1278719233291308,2.2309619833150935
1.0417663538339896,0.8698308079413121,2.065843537521787,1.1094839482986087,1.065337791237536,3.413114832651627
2.672218183600758,0.7714152695112569,2.0071248079248996,1.0661104567213737,0.9465099163435964,1.4353300587996392
0.37443297779426254,1.0063713293431877,1.9936956963781547,1.1374898504562623,1.1100313720103991,2.3162083778316647
2.8664980728324854e-06,1.059733613358389,2.0031466768335378,1.7583477005965327,1.324032356699479,3.1121022193569234
1.5489925407003948,0.9551025681944182,1.9804040767649336,0.987216657969537,0.9801666359301366,1.4369756870449957
2.7311746232524744e-06,0.8315108370299462,2.132094998654707,1.140532867404062,1.0492055921283674,2.176168393762204
